id,location,fault_severity,severity_type,num_events,num_resources,total_log_volume
4340,460,0,2,2,1,9
1692,817,0,1,2,1,12
10801,398,0,4,1,1,4
8755,448,1,2,2,1,10
5232,821,2,2,1,1,21
496,481,0,2,2,1,96
13177,13,0,1,2,2,38
16598,122,0,2,2,1,16
13912,23,1,1,1,1,1
11152,474,0,4,1,1,1
11616,13,0,4,2,1,6
10576,175,0,2,3,2,5
3748,962,0,1,2,1,12
13658,498,0,2,2,1,10
15082,488,0,2,2,1,38
3451,103,0,2,1,1,2
17677,384,0,2,2,1,5
13700,691,1,2,3,2,36
13294,588,0,1,1,1,2
8748,280,0,2,2,1,4
400,1017,1,1,1,1,5
3403,599,2,1,2,1,34
7311,1062,0,1,1,1,2
9966,906,0,2,1,1,4
1172,344,0,2,2,1,7
17703,943,1,1,2,1,14
272,497,0,2,2,1,97
7618,1054,0,2,1,1,1
15031,939,0,1,2,1,8
3275,139,1,2,2,1,12
7534,149,0,2,2,1,94
778,812,0,1,1,1,857
9492,643,1,1,2,1,5
14949,1091,0,1,1,1,1
12178,684,1,2,1,1,43
2300,445,0,4,1,1,1
6571,124,0,2,2,1,14
17389,17,1,1,1,1,2
16256,12,1,4,1,1,1
11168,498,0,4,1,1,2
13741,702,1,1,1,1,9
4058,767,1,1,2,2,20
9495,181,0,1,2,1,3
1695,899,0,1,2,1,26
13069,448,0,2,2,1,4
9437,350,1,2,2,1,4
17027,684,2,1,2,1,16
13516,494,0,2,2,1,73
7232,499,0,2,2,1,39
18325,962,2,1,2,1,135
9476,1024,0,1,1,1,14
12801,899,0,1,3,1,8
12752,499,0,2,2,1,237
10838,884,2,1,1,1,5
16291,821,0,1,3,2,18
17450,880,0,1,1,1,2
2259,244,0,2,2,1,72
9542,851,1,1,1,1,2
18419,600,2,2,1,1,90
7337,889,0,1,1,1,4
748,1017,0,1,1,1,21
8104,846,2,2,1,1,63
1299,737,0,2,1,1,1
8676,118,0,2,2,1,3
9898,102,0,2,2,1,20
2017,1038,1,1,1,1,4
12304,995,2,2,1,1,8
604,141,1,2,2,1,9
2966,653,0,1,2,1,22
3161,809,0,2,1,1,3
17525,1018,1,1,2,1,17
9500,465,0,2,2,1,34
15300,93,0,1,3,1,3
575,756,1,1,1,1,10
1707,505,0,2,2,1,118
5714,102,0,2,2,1,72
5116,499,0,2,2,1,202
4711,931,0,1,2,1,25
2125,603,1,1,1,1,8
9602,420,1,2,2,1,2
14024,314,0,2,2,1,10
5633,738,1,2,1,1,6
8296,834,0,2,1,1,6
14538,118,0,2,2,1,53
16204,1107,2,1,2,1,108
7669,709,0,2,1,1,5
10787,284,0,2,1,1,3
10238,467,0,2,2,1,6
18412,977,0,1,4,2,10
3717,810,2,1,2,1,49
10132,810,1,1,2,1,32
6521,603,0,1,1,1,1
10472,484,0,2,2,1,6
5666,228,0,2,2,1,6
15565,116,0,2,2,1,17
3210,899,0,1,2,1,4
16024,1014,1,1,2,2,26
10120,1082,1,1,1,1,3
18428,126,0,2,2,1,10
10923,406,1,2,2,1,6
17166,578,0,1,1,1,2
17004,601,0,2,2,2,11
13763,763,0,1,2,1,70
8227,734,1,1,2,1,26
5772,447,0,2,2,1,7
12575,471,0,2,2,1,127
498,734,2,1,1,1,2
4123,627,1,2,3,2,11
6971,977,0,5,1,1,11
6014,821,1,2,1,1,8
10544,242,0,2,3,2,12
4108,613,2,1,3,1,40
1537,266,0,2,2,1,4
17175,124,0,2,2,1,34
15638,461,0,2,2,1,27
12233,1024,0,1,1,1,54
13606,1019,0,2,1,1,32
6058,702,0,1,1,1,2
119,1052,1,2,1,1,6
18550,12,0,1,1,1,6
18095,470,0,2,2,1,6
3543,380,0,2,2,1,25
5449,106,0,4,1,1,1
7216,853,2,1,1,1,2
5246,347,0,4,1,1,1
4271,821,1,1,3,2,46
18377,240,1,2,2,1,6
2773,825,1,1,2,1,4
18287,360,0,1,1,1,1
9270,416,1,1,3,1,15
8307,173,1,2,2,1,3
8535,763,2,1,2,1,44
13632,1037,0,1,1,1,1
14940,1107,1,1,2,1,8
5037,976,1,2,1,1,11
9376,484,0,1,3,1,25
4986,16,0,2,1,1,1
4117,826,1,1,2,2,5
7241,288,0,4,1,1,4
11748,496,0,2,2,1,57
1020,480,0,2,2,1,5
17108,818,1,1,2,2,3
5218,496,0,2,2,1,7
11110,124,0,2,2,1,19
10527,878,0,1,1,1,18
678,363,0,2,2,1,8
17017,1019,2,2,1,1,20
2518,798,1,1,2,1,19
10911,211,0,4,1,1,2
8389,838,0,2,1,1,2
8811,803,0,4,1,1,1
5872,159,0,2,2,1,13
14672,691,0,1,3,3,7
15028,826,1,1,2,2,6
6894,78,1,1,1,1,3
17103,1052,0,1,2,2,4
11005,1008,0,1,2,1,36
7733,823,1,2,1,1,2
12690,1023,1,5,1,1,2
3406,484,0,2,2,1,14
1159,234,0,2,2,1,3
1047,373,0,2,2,1,71
10065,803,1,1,1,1,7
4333,899,0,1,2,1,32
4630,1008,0,2,3,1,17
11671,798,0,2,1,1,43
7446,795,0,2,1,1,234
12709,1106,0,1,1,1,13
10816,1007,0,1,2,1,7
14526,350,0,1,2,1,4
9631,600,2,2,1,1,19
3839,649,1,1,1,1,44
4740,1014,1,1,1,1,6
14746,509,0,2,2,1,118
16704,490,0,2,2,1,76
3349,125,0,2,2,1,10
8065,157,0,2,2,1,3
15869,1052,0,1,2,1,24
2918,362,0,1,3,2,3
16703,902,0,2,2,2,3
8419,1065,0,2,1,1,3
8473,816,1,1,1,1,1
18305,182,0,2,2,1,2
179,506,0,2,2,1,193
3667,1019,2,2,1,1,96
7391,466,0,2,2,1,81
14578,1046,1,1,1,1,1
17669,500,0,2,2,1,5
13094,1056,1,1,1,1,1
12707,9,0,1,3,2,7
14869,330,0,2,2,1,5
15615,1107,0,1,2,1,37
17919,264,1,1,1,1,2
6532,465,0,2,2,1,48
5860,395,1,2,2,1,4
2342,9,0,1,2,2,4
2396,9,0,2,1,1,4
17091,798,2,2,1,1,22
1882,846,1,1,2,1,20
8000,816,1,1,4,3,6
10181,172,1,1,4,2,18
2000,505,0,2,2,1,89
152,328,0,1,3,1,4
15851,627,0,2,3,2,18
18524,834,1,1,3,1,20
16037,704,1,1,2,1,31
14846,893,0,1,3,1,30
5157,644,0,1,3,1,48
16497,909,2,1,3,3,14
13045,691,0,2,3,2,93
450,242,0,2,2,1,249
13037,290,0,2,2,1,6
14082,962,2,2,1,1,82
17948,1042,2,2,1,1,12
15822,252,0,1,1,1,2
2381,962,1,2,1,1,20
10252,793,0,1,1,1,8
9996,821,2,1,2,1,32
13230,817,0,2,1,1,1
14843,188,0,1,2,1,3
12493,137,0,1,3,1,7
14758,1115,0,2,1,1,1
12308,1018,0,1,2,1,5
2993,195,1,2,2,1,3
17169,505,0,2,2,1,178
8638,961,0,1,1,1,3
4572,707,0,1,2,1,7
13860,1067,1,1,2,1,6
8514,1075,2,2,1,1,49
2269,814,0,1,1,1,12
17068,1052,0,2,2,2,4
14053,653,0,1,2,1,41
5603,846,0,2,1,1,6
5497,821,2,1,2,1,153
13553,9,0,1,3,2,8
10421,91,0,2,2,1,401
16174,925,0,1,1,1,2
1132,814,0,1,1,1,93
7006,653,0,2,1,1,17
3432,909,1,1,2,2,2
1171,696,1,1,1,1,19
14635,460,0,2,2,1,3
8554,659,1,1,1,1,1
16039,400,0,2,2,1,6
3192,931,0,1,2,1,21
10739,1061,1,2,1,1,14
11219,380,0,1,2,1,19
17873,135,1,2,2,1,4
17993,794,0,1,3,3,6
13596,73,1,1,4,4,13
10873,969,0,1,1,1,2
9144,262,1,2,2,1,2
17917,763,1,2,1,1,34
15248,7,1,1,1,1,12
3826,1107,0,1,2,1,15
17835,378,1,2,2,1,3
6321,1026,1,1,2,2,8
12139,155,0,2,2,1,30
6984,663,0,1,1,1,2
1226,891,0,1,1,1,11
11127,921,1,2,1,1,12
3174,157,0,2,2,1,24
13040,742,0,2,2,2,3
1805,118,0,2,2,1,33
2903,1086,2,2,1,1,28
10750,600,2,2,1,1,53
11732,218,1,2,2,1,4
11635,255,0,2,2,1,5
3769,1115,0,1,1,1,119
334,627,0,2,3,2,6
9079,814,0,1,1,1,10
16427,480,0,2,2,1,107
4816,906,1,1,2,2,8
4211,19,1,1,1,1,1
2292,773,0,1,2,1,9
4962,122,0,2,2,1,24
17606,925,0,1,1,1,149
6744,1042,1,2,1,1,7
6657,122,0,2,2,1,9
2724,1092,0,1,1,1,1
7385,1017,2,1,1,1,5
15355,27,1,5,1,1,2
15705,242,0,2,2,1,224
17573,1042,2,1,2,1,31
338,847,1,4,1,1,2
16821,242,0,2,2,1,6
13259,244,0,2,2,1,46
120,462,0,1,2,1,6
8074,471,0,2,2,1,7
13171,818,1,1,1,1,2
17229,871,0,1,1,1,4
15252,810,0,1,2,1,5
10229,839,0,4,1,1,28
11582,424,1,2,2,1,4
14922,230,0,1,2,2,2
17599,794,1,1,3,3,4
12524,721,0,1,1,1,1
13984,684,1,2,1,1,11
11499,894,0,1,3,1,20
14731,744,1,1,2,2,21
3104,704,0,1,2,1,39
4634,157,0,2,2,1,26
3257,523,0,2,2,1,2
11411,936,1,1,2,2,2
7861,1048,0,1,1,1,454
4308,914,0,1,1,1,1
1457,127,0,2,2,1,50
11435,723,1,1,1,1,5
7685,494,0,2,2,1,423
13986,891,0,1,1,1,36
9089,122,0,2,2,1,26
17426,488,0,2,2,1,6
5495,478,0,2,2,1,31
2354,686,0,1,1,1,2
9581,155,0,2,2,1,10
12393,691,1,2,3,2,10
1495,734,0,1,2,1,15
1530,1052,0,2,1,1,3
7794,918,1,1,1,1,15
17672,798,0,2,1,1,23
17077,627,1,2,3,2,36
3248,130,0,1,2,1,2
5887,672,0,1,1,1,4
5255,599,0,2,1,1,2
4876,891,0,2,1,1,4
2925,755,1,1,1,1,2
6800,769,2,1,1,1,24
2375,1069,1,1,1,1,40
12402,579,0,2,1,1,1
13544,476,0,2,2,1,91
364,148,0,2,2,1,2
11845,845,2,1,3,2,13
8351,707,0,2,2,2,6
284,797,0,1,1,1,7
2956,657,0,1,2,2,38
6289,976,0,2,1,1,15
8918,32,0,1,2,1,2
12473,1019,2,2,1,1,45
4314,549,0,1,1,1,2
4598,1100,2,1,2,1,51
12944,1010,0,2,1,1,5
10272,1075,0,2,1,1,12
6689,102,0,2,2,1,64
6116,353,1,1,3,2,10
17973,794,0,1,2,2,7
17041,1,1,1,3,2,12
11119,1008,1,2,1,1,16
10897,895,2,1,3,1,22
11661,707,0,2,2,2,4
13443,1049,0,2,1,1,1
5895,95,0,2,2,1,65
9488,823,0,1,2,1,9
13,418,0,2,2,1,2
14355,836,0,1,1,1,20
2607,638,0,1,2,1,16
5509,837,0,1,1,1,5
5985,300,0,2,2,1,94
5818,839,1,1,1,1,14
11919,783,0,1,1,1,1
11051,984,1,1,3,3,5
8034,573,1,1,1,1,2
14319,410,0,2,2,1,4
14284,147,0,4,1,1,3
18050,1008,1,2,1,1,13
9358,124,0,2,1,1,2
9078,1042,2,2,1,1,12
8409,497,0,2,2,1,4
4139,469,0,2,2,1,105
7980,845,1,2,1,1,13
13713,350,1,2,2,1,2
7606,1090,1,1,1,1,6
9726,459,0,2,2,1,8
9824,615,0,1,2,2,4
9645,314,0,2,2,1,6
10464,793,0,1,1,1,63
7660,938,0,2,2,2,6
1996,808,0,1,1,1,1
11557,742,1,4,1,1,2
6169,655,0,1,2,1,6
13495,881,1,1,2,2,4
4863,613,0,1,2,1,8
6350,255,1,1,2,1,3
7263,286,0,4,1,1,2
10593,102,0,2,2,1,21
16214,474,0,2,2,1,7
1671,738,0,2,1,1,2
6106,497,0,2,2,1,269
14737,798,2,2,1,1,64
13254,919,1,1,1,1,8
12743,734,0,1,2,1,34
9866,496,0,2,2,1,433
8816,962,0,2,1,1,1
12568,110,0,4,1,1,2
3340,344,0,4,1,1,2
14095,382,0,2,2,1,4
10882,704,1,2,1,1,48
15185,470,0,2,2,1,8
13594,128,0,2,2,1,4
8654,684,1,2,1,1,9
12478,102,1,2,2,1,9
6317,600,1,2,1,1,6
16170,465,0,2,2,1,16
1401,989,1,1,1,1,4
5614,737,1,2,1,1,2
4052,885,2,2,1,1,8
18380,484,0,4,1,1,1
18191,834,2,2,1,1,56
17776,557,0,1,1,1,12
17625,976,0,2,1,1,12
14989,469,0,2,2,1,130
9808,1100,2,1,2,1,78
11698,744,0,1,2,2,31
8390,998,1,1,1,1,4
17836,255,1,2,2,1,4
1625,788,0,4,1,1,1
10841,1053,1,1,2,1,17
1258,757,1,1,1,1,2
15242,181,0,2,2,1,16
18254,468,0,2,2,1,4
11477,496,0,2,2,1,454
2141,957,1,1,1,1,12
17110,856,1,1,2,2,4
18115,641,2,1,2,1,60
306,895,1,1,3,1,74
7882,823,0,1,1,1,2
2057,126,0,2,2,1,55
3299,381,0,1,3,1,20
13128,268,0,4,1,1,1
15439,810,2,1,2,1,12
1310,836,0,1,1,1,12
929,476,0,2,2,1,11
4750,1107,2,1,2,1,225
15558,618,0,4,1,1,1
12107,690,0,1,1,1,12
15547,794,0,1,2,2,1
430,1100,1,1,2,1,57
12605,149,0,2,2,1,15
943,252,0,4,1,1,1
17288,116,0,2,2,1,8
13955,1008,0,1,2,1,89
9327,498,0,2,2,1,26
16352,798,2,2,1,1,12
5997,760,0,4,1,1,16
11401,388,1,1,3,1,14
9616,257,0,2,2,1,14
2997,995,2,1,2,1,2
3386,989,1,1,1,1,8
16124,122,0,2,2,1,79
15034,181,0,1,3,1,6
9214,128,1,2,2,1,12
16314,1052,1,1,2,1,20
14321,500,0,2,2,1,11
13901,830,0,1,1,1,268
1214,270,1,2,2,1,3
12095,471,0,2,2,1,22
6463,149,1,2,2,1,5
7157,476,0,2,2,1,61
17283,995,1,1,2,1,17
2015,944,0,4,1,1,3
2807,451,0,1,3,1,4
8618,450,0,2,2,1,9
5444,1086,0,2,1,1,6
15211,735,0,2,1,1,2
4657,600,1,2,1,1,24
788,481,1,1,2,1,3
13112,976,0,1,2,1,47
2940,666,0,1,1,1,16
9936,260,1,1,2,1,6
8663,957,0,2,1,1,1
9163,710,0,1,1,1,5
18409,810,2,1,2,1,18
2571,892,0,1,4,1,175
4274,962,2,2,1,1,52
17470,1008,1,2,1,1,7
12372,493,0,2,2,1,30
2144,204,0,2,2,1,6
9664,1,1,2,1,1,2
18537,149,0,4,1,1,4
6414,1050,0,1,1,1,2
17153,488,0,2,2,1,19
12722,95,0,4,1,1,2
14705,812,0,1,1,1,3
16748,471,0,1,2,1,5
12407,899,1,1,4,1,15
8489,583,0,1,1,1,4
5312,242,0,2,2,1,280
6583,504,0,2,2,1,5
2963,962,2,2,1,1,49
3160,318,1,2,2,1,4
13220,89,1,2,2,1,22
6020,1052,1,1,2,2,9
2431,961,0,1,2,1,5
15988,1107,0,1,2,1,31
7564,303,1,2,2,1,2
13028,478,0,2,2,1,168
9882,506,0,2,2,1,339
12494,469,0,2,2,1,89
18443,1107,1,1,2,1,27
9226,322,1,2,2,1,6
8137,459,0,2,2,1,3
16504,496,0,2,2,1,71
11620,1061,0,2,1,1,14
6051,1107,1,1,2,1,86
4090,309,0,1,2,1,6
13205,845,2,1,2,1,57
12317,244,0,2,2,1,28
2305,79,1,1,5,3,7
9912,124,0,2,2,1,28
15791,1099,0,1,1,1,39
9146,896,0,1,4,1,29
6962,437,1,1,4,2,19
515,518,0,2,2,1,4
4624,601,1,1,1,1,6
13307,1094,1,1,3,2,10
13533,891,0,1,1,1,51
11483,1112,0,1,1,1,1
17656,500,0,2,2,1,12
16188,282,0,2,2,1,5
4800,957,0,2,1,1,2
7850,1121,1,1,1,1,1
8696,760,0,2,2,2,1
651,445,0,2,2,1,9
14352,380,0,2,2,1,22
3755,1037,0,1,1,1,16
3690,330,1,1,2,1,3
12625,826,0,1,1,1,2
7834,938,0,2,1,1,4
8841,826,1,4,1,1,4
7851,1008,2,2,1,1,80
4004,292,1,2,2,1,7
5669,390,1,2,3,2,12
12198,1052,0,1,2,1,146
17078,12,0,1,2,1,805
15010,600,0,2,1,1,9
4849,476,0,2,2,1,84
6783,474,0,2,2,1,9
6237,477,0,2,2,1,36
18195,809,0,1,2,1,4
11250,323,0,2,2,1,8
9022,1111,0,1,1,1,1
2879,313,0,1,3,1,31
10016,756,0,1,2,2,5
18139,1072,2,1,1,1,14
4345,179,0,2,2,1,68
6577,760,1,1,1,1,10
4169,704,1,2,1,1,14
2066,495,0,2,2,1,42
15064,473,0,2,2,1,7
3517,519,0,2,2,1,14
2460,445,0,2,2,1,12
9539,520,0,2,2,1,24
15996,16,1,1,1,1,8
2123,989,1,1,2,1,6
15017,1042,2,2,1,1,17
9183,286,1,2,2,1,2
8838,1051,1,1,1,1,4
558,1092,1,1,1,1,4
8597,405,1,1,3,1,10
9929,504,0,2,2,1,22
5296,484,0,2,2,1,49
9425,763,2,2,1,1,7
4717,778,1,2,1,1,7
6344,1055,0,2,1,1,3
5114,1061,0,2,1,1,6
16605,702,0,2,1,1,1
14975,646,1,1,1,1,1
7556,470,0,1,2,1,5
16789,932,0,1,2,1,3
9537,921,0,2,1,1,2
14260,445,0,2,2,1,3
9524,646,0,1,1,1,4
17429,155,0,2,2,1,22
10723,286,1,1,2,2,2
1876,891,0,2,1,1,6
16734,298,0,2,2,1,37
680,373,0,2,2,1,116
10818,763,0,2,1,1,3
15215,442,1,2,2,1,22
9122,373,0,2,2,1,55
10177,600,2,2,1,1,17
5546,270,0,4,1,1,6
11237,1052,1,2,1,1,9
3379,1107,2,1,2,1,71
13031,435,1,2,2,1,10
15741,149,0,2,2,1,10
12922,496,0,2,2,1,58
12647,426,0,4,1,1,2
3469,292,0,2,2,1,10
2287,697,0,2,1,1,1
7441,292,0,2,2,1,6
10020,604,0,4,1,1,3
6380,126,0,2,2,1,36
5794,126,1,2,2,1,12
16910,124,0,2,2,1,23
10533,163,0,2,1,1,1
3122,653,0,1,2,1,10
14158,902,0,1,3,2,16
8950,1033,1,1,1,1,9
6884,477,0,2,2,1,3
2884,877,0,1,2,1,16
4811,497,0,2,2,1,4
2525,469,0,1,2,1,2
10574,600,1,2,1,1,33
14872,978,1,2,1,1,2
13590,1052,1,1,2,2,19
10760,95,0,2,2,1,10
6999,491,0,2,2,1,40
12504,802,1,1,2,2,2
17454,793,0,1,1,1,17
11284,707,0,2,1,1,5
4548,814,0,2,1,1,6
9345,931,0,1,2,1,21
4259,124,0,2,2,1,14
10630,147,0,2,2,1,4
11497,1075,1,2,1,1,12
2626,1112,0,1,1,1,1
1503,477,0,2,2,1,47
1257,1045,0,1,1,1,1
1759,769,0,1,1,1,3
2281,1097,1,2,1,1,2
13682,124,0,2,2,1,19
9794,760,1,1,2,2,16
3720,244,0,2,2,1,10
9573,1086,0,2,1,1,19
7221,489,0,2,2,1,24
9756,498,0,2,2,1,5
16300,527,0,2,2,1,9
3153,798,2,2,1,1,27
13611,763,2,2,1,1,13
3889,373,0,2,2,1,82
7018,159,0,2,2,1,5
6882,122,0,2,2,1,16
10364,1050,0,2,1,1,2
2786,957,0,4,1,1,5
11754,1100,2,1,2,1,23
449,707,0,1,2,1,9
2642,957,0,1,2,2,3
1054,1084,1,1,1,1,2
12446,618,1,1,2,2,6
17910,941,0,1,1,1,1
10448,704,2,1,2,1,41
18404,466,0,2,2,1,6
11496,74,1,1,2,2,4
397,737,1,1,1,1,4
8810,242,1,2,2,1,2
9973,485,0,4,1,1,1
2730,498,0,2,2,1,50
14067,933,0,1,1,1,1
18217,566,0,2,1,1,4
9045,810,2,1,2,2,19
11962,405,0,4,1,1,3
3544,798,1,2,1,1,35
11624,906,0,1,1,1,4
5171,521,0,2,2,1,14
14769,292,1,2,2,1,4
4096,544,0,1,2,1,2
15551,812,0,4,1,1,12
980,135,0,2,2,1,19
11947,159,0,1,3,1,13
7201,1090,2,2,1,1,8
1856,783,0,1,1,1,4
7206,124,0,2,2,1,34
5472,821,0,1,2,2,14
4372,857,1,1,1,1,24
4906,998,1,1,1,1,4
5958,122,0,2,2,1,18
6491,734,2,1,3,2,60
17493,909,0,1,2,2,6
11024,131,0,4,1,1,2
8213,726,1,1,2,1,4
6843,497,0,2,2,1,961
11712,104,1,2,2,1,2
4297,270,0,2,2,1,3
13841,103,0,2,2,1,17
10396,506,0,2,2,1,140
8984,976,2,2,1,1,68
5569,834,2,2,1,1,31
17234,259,0,2,1,1,2
946,114,0,1,2,1,2
13053,460,0,2,2,1,8
10357,501,0,2,2,1,5
3595,528,0,2,2,1,2
12968,124,0,2,2,1,30
11125,478,0,2,2,1,2
14568,684,2,1,3,2,58
5423,810,2,2,1,1,54
8023,731,0,1,1,1,9
12584,471,0,2,2,1,6
7619,851,0,2,1,1,6
17180,466,0,2,2,1,31
4424,500,0,1,2,2,2
9273,244,0,2,2,1,26
10662,91,0,2,2,1,485
11797,794,0,1,2,2,4
3692,1019,2,2,1,1,14
1565,39,1,1,1,1,2
6326,984,0,1,1,1,2
17356,136,0,2,2,1,20
16969,255,0,4,1,1,5
7480,684,0,2,1,1,27
12434,579,0,1,1,1,5
6201,906,0,2,2,2,2
15265,1097,1,1,1,1,5
7493,691,1,2,3,2,7
2406,810,2,1,3,1,58
3468,135,1,2,2,1,6
2370,124,0,2,2,1,14
9862,234,1,2,2,1,87
15893,309,0,1,2,1,3
6192,30,1,1,1,1,2
10903,479,0,2,1,1,1
9511,687,0,1,1,1,1
7743,163,0,1,1,1,1
17524,210,0,2,2,1,3
1842,744,1,2,1,1,2
10758,737,1,2,1,1,5
17133,803,0,1,1,1,7
9073,213,0,4,1,1,1
7736,756,1,1,1,1,2
7422,445,0,2,2,1,8
14015,274,1,2,3,2,4
11278,133,0,2,2,1,7
7511,122,0,2,2,1,26
4348,1107,0,1,2,1,99
15576,118,0,2,2,1,41
9031,1049,0,1,1,1,305
9498,280,1,1,3,2,9
9885,1031,1,1,2,2,4
12765,756,0,1,2,2,3
5650,808,0,1,2,1,20
988,945,0,1,1,1,25
17028,9,0,1,2,2,3
14867,1111,1,1,1,1,1
15499,995,1,1,2,1,28
6854,890,0,1,1,1,4
14760,808,0,1,2,1,34
1194,726,1,1,1,1,4
223,1107,0,1,2,1,8
17818,496,0,2,2,1,20
4880,471,0,2,2,1,243
16738,579,0,1,2,2,4
15315,481,0,2,2,1,104
8495,1086,0,2,1,1,18
8442,406,1,2,2,1,8
7352,478,0,2,2,1,8
5209,141,0,2,2,1,7
8997,857,1,1,1,1,2
9150,687,0,1,2,2,7
6589,763,2,1,2,1,70
3741,991,2,1,1,1,45
4464,999,0,1,1,1,3
6946,745,0,2,1,1,1
15100,802,1,1,3,2,4
8369,672,1,1,1,1,16
10756,653,0,2,1,1,33
4276,1094,0,1,2,2,2
4309,1008,0,2,1,1,1
9008,1042,0,2,1,1,25
9647,1030,0,4,1,1,12
14958,473,0,4,1,1,1
14390,876,1,1,1,1,2
13382,1020,2,1,3,2,16
3004,768,0,2,1,1,6
16040,779,1,2,1,1,10
14970,395,2,1,3,2,40
4673,794,0,1,2,2,5
15589,495,0,2,2,1,65
5265,663,0,1,1,1,3
10202,700,1,1,1,1,1
15456,684,2,1,2,1,160
16376,684,0,1,2,1,13
18150,810,0,1,1,1,1
3904,845,1,2,1,1,7
4825,300,0,2,2,1,6
2405,1063,0,1,1,1,8
5573,823,1,2,1,1,3
11877,466,0,2,2,1,10
10860,475,0,2,2,1,17
13732,1066,0,2,1,1,5
3647,155,0,2,2,1,17
869,282,0,4,1,1,1
4288,1070,0,1,1,1,2
15401,133,0,2,2,1,6
766,181,0,2,2,1,11
3548,131,1,2,1,1,2
13414,763,0,1,2,2,10
7585,1008,1,2,1,1,7
5448,529,0,4,1,1,1
6018,830,0,1,1,1,3
13331,896,0,1,3,1,5
18451,1107,0,1,2,1,46
13371,763,2,2,1,1,24
18029,798,1,2,1,1,9
2274,1034,0,1,1,1,9
13399,814,0,1,1,1,20
8862,527,0,2,2,1,12
12005,850,1,1,1,1,6
11527,763,2,1,1,1,10
3674,1050,2,1,3,3,40
11197,480,0,2,2,1,6
2824,793,0,1,1,1,17
7369,778,1,2,1,1,4
4865,116,0,2,2,1,3
12596,218,0,4,1,1,1
5828,732,0,1,1,1,8
11472,821,0,1,2,1,36
3480,133,0,2,2,1,11
199,126,0,2,1,1,1
9737,130,1,2,2,1,4
18484,535,1,5,1,1,1
17627,1018,0,1,2,1,7
1421,653,2,1,2,1,39
9302,485,0,2,2,1,17
9925,8,0,2,1,1,1
11766,1008,0,1,2,1,58
5742,704,0,2,1,1,33
1337,128,0,2,2,1,2
9475,314,0,1,3,1,9
15199,885,0,1,2,2,4
13178,7,0,1,1,1,43
10518,1034,0,1,1,1,7
6688,1086,1,2,1,1,12
18399,1014,2,1,2,2,25
8253,157,0,2,2,1,26
3782,619,1,1,1,1,28
11746,984,1,1,3,3,10
17498,810,1,2,1,1,14
16581,467,0,2,2,1,6
3228,806,0,4,1,1,3
2736,371,0,2,2,1,39
7210,699,0,1,2,2,2
15712,485,0,2,2,1,46
1379,1095,0,1,6,5,134
3234,1031,1,1,1,1,3
5359,995,2,1,2,1,3
9217,814,0,1,1,1,8
184,995,1,1,2,1,530
11419,734,0,2,1,1,28
5866,1052,1,2,1,1,18
8830,471,0,2,2,1,57
5871,1086,1,1,2,1,10
16673,976,0,2,1,1,34
16557,793,0,2,1,1,3
11096,17,0,4,1,1,4
11348,702,1,2,1,1,6
13468,497,0,2,2,1,371
12897,246,0,2,2,1,3
14516,899,1,1,3,1,5
8072,798,1,2,1,1,31
4013,36,0,1,2,1,6
11823,244,0,2,2,1,33
1771,864,2,1,1,1,8
4781,221,0,4,1,1,1
4785,266,1,2,3,2,6
11245,673,0,1,1,1,2
5266,122,0,2,2,1,14
13977,508,0,2,2,1,83
10996,778,2,1,2,1,25
1814,894,0,1,3,1,26
9250,1046,1,1,2,2,3
14023,448,0,2,2,1,8
4966,488,0,2,2,1,35
9932,425,0,4,1,1,1
5207,627,1,2,3,2,36
14985,851,1,1,2,2,5
8049,465,0,2,2,1,3
238,810,0,2,1,1,79
2823,299,0,2,2,1,2
12289,122,0,2,2,1,34
16890,128,0,2,2,1,10
15445,1048,0,1,1,1,976
11907,515,0,2,3,2,138
1740,476,0,2,2,1,94
3727,734,2,1,2,1,71
6341,938,1,2,1,1,2
10445,1007,0,1,2,1,2
4180,324,0,2,2,1,6
5014,353,0,2,2,1,8
4116,244,0,2,2,1,9
9453,149,0,2,2,1,76
17937,878,0,1,1,1,278
16616,122,0,2,2,1,12
12564,996,1,1,1,1,1
16426,1052,2,2,1,1,16
11534,921,1,1,2,1,10
13427,440,0,1,2,2,4
8593,242,0,2,2,1,191
7804,1078,0,1,1,1,24
12029,742,0,1,2,1,2
11340,497,0,4,1,1,7
14863,243,0,2,2,1,304
14441,744,1,1,2,2,7
12714,964,1,1,1,1,20
8968,228,0,2,2,1,10
4941,1014,1,2,2,2,2
1572,208,0,2,2,1,13
3974,103,0,2,2,1,17
11772,810,2,1,2,2,33
14391,690,0,1,1,1,6
1988,825,1,2,1,1,3
14618,896,0,1,3,1,17
12241,425,1,2,1,1,1
9402,609,1,2,3,2,16
6185,1099,0,1,1,1,7
6127,483,0,1,2,1,3
16178,584,0,1,1,1,11
18161,696,0,2,1,1,22
7424,521,0,2,2,1,17
11105,600,0,2,1,1,1
5641,684,2,1,2,1,67
10411,744,1,1,2,2,5
413,944,1,1,2,1,20
3215,821,0,2,1,1,4
17267,532,0,1,4,2,32
6099,446,0,2,2,1,4
1534,399,0,2,2,1,6
13631,734,0,1,2,1,20
10361,300,0,1,2,1,3
13959,604,0,1,1,1,2
408,232,0,1,1,1,2
17375,520,0,2,2,1,14
10994,619,0,1,1,1,20
3454,1044,0,1,1,1,2
9875,518,0,2,2,1,47
